app_id,name,release_date,primary_genre,developer_tier,price_usd,price_range,is_free,early_access,multiplayer,thai_language,steam_deck,owners_estimate,positive_reviews,negative_reviews,review_pct,avg_playtime_hours,peak_ccu,estimated_revenue_usd,success
182399,Steel Protocol 2 2,2016-04-08,Racing,Indie,9.99,$5-10,Paid,Yes,No,No,Playable,600,7,6,57.5,,0,2091,Not hit
137111,Tiny Frontier Remastered II,2024-06-20,Action,Indie,24.99,$20-40,Paid,Yes,No,No,Playable,27600,833,150,84.8,12.2,34,224282,Not hit
162974,Mystic Tower: Origins Deluxe,2016-01-22,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Verified,1100,24,18,58.7,7.5,0,4967,Not hit
190650,Eternal Legends: Origins,2022-06-16,Strategy,Indie,0.0,Free,Free,No,No,No,Playable,7900,141,64,68.8,12.6,10,2066,Not hit
156240,Shadow Colony II,2022-06-01,Puzzle,Indie,0.0,Free,Free,No,No,No,Playable,22000,418,165,71.8,4.4,85,8051,Not hit
170781,Solar Colony 2,2021-12-11,Sports,Indie,24.99,$20-40,Paid,Yes,Yes,No,Verified,3900,57,37,60.8,21.8,25,32943,Not hit
157239,Iron League II,2022-03-31,RPG,Indie,2.99,< $5,Paid,No,No,No,Verified,11700,193,24,89.0,130.3,8,11094,Not hit
188430,Pixel League 2,2020-09-13,Casual,Indie,0.0,Free,Free,No,No,No,Verified,106900,3085,881,77.8,3.6,369,101726,Not hit
133078,Mystic Survivors,2020-03-31,Adventure,Indie,0.0,Free,Free,No,No,No,Verified,21400,321,256,55.7,7.2,34,37061,Not hit
125160,Last Tactics,2025-07-08,Strategy,Indie,14.99,$10-20,Paid,No,Yes,Yes,Playable,4800,58,21,73.9,54.8,8,28635,Not hit
124642,Neon Odyssey 2,2025-06-14,Strategy,AA,29.99,$20-40,Paid,No,No,No,Playable,16100,344,205,62.7,63.8,40,214484,Not hit
135187,Dark Arena Deluxe,2023-06-14,RPG,Indie,2.99,< $5,Paid,No,No,No,Playable,16100,220,69,76.3,57.9,47,19354,Not hit
156203,Crystal Chronicles Deluxe,2018-03-31,Racing,Indie,0.0,Free,Free,Yes,Yes,Yes,Unsupported,21100,307,262,54.0,16.3,160,5869,Not hit
113061,Dragon Horizon Remastered,2023-08-07,Casual,AA,39.99,$20-40,Paid,No,Yes,Yes,Unsupported,26800,502,315,61.5,7.3,164,354357,Not hit
188837,Hidden Tower Remastered II,2019-05-24,Action,Indie,24.99,$20-40,Paid,No,No,Yes,Playable,3700,58,22,72.6,14.1,10,39753,Not hit
111359,Shadow Legends,2023-05-03,Adventure,Indie,4.99,< $5,Paid,No,No,No,Verified,38600,638,92,87.4,12.6,34,79488,Not hit
187616,Shadow Tactics Remastered II Deluxe,2024-05-20,Horror,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,1400,28,13,70.1,7.6,2,4514,Not hit
137407,Eternal Chronicles: Origins II,2020-05-18,Action,Indie,19.99,$10-20,Paid,No,No,No,Verified,9500,199,73,73.5,10.3,30,61799,Not hit
136223,Eternal Chronicles: Origins Remastered,2023-05-02,RPG,Indie,4.99,< $5,Paid,Yes,Yes,No,Verified,4900,81,50,62.3,52.2,8,9179,Not hit
159644,Crystal Village II: Origins,2019-05-11,Simulation,Indie,0.0,Free,Free,No,Yes,No,Verified,110200,1692,498,77.3,26.3,811,128896,Not hit
130118,Lost Village 2,2018-09-09,Action,Indie,2.99,< $5,Paid,No,No,No,Unsupported,900,10,6,64.3,12.9,3,1078,Not hit
189947,Mystic Frontier 2 Deluxe,2019-11-29,Adventure,Indie,24.99,$20-40,Paid,No,No,No,Playable,483600,17290,591,96.7,6.4,1794,4693965,Hit
145066,Silent Horizon: Origins,2020-12-07,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,15700,375,160,70.1,10.4,28,49664,Not hit
189577,Solar Factory: Origins Deluxe,2023-01-25,Action,AA,39.99,$20-40,Paid,No,No,No,Verified,34200,657,441,59.9,11.0,76,547323,Not hit
124272,Rogue Ocean II,2020-09-27,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,8500,129,44,74.8,2.6,9,37912,Not hit
126418,Steel Ocean,2024-09-03,Survival,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,2300,30,9,78.0,41.1,16,7573,Not hit
132967,Star Empire: Origins,2023-11-14,RPG,AA,24.99,$20-40,Paid,No,Yes,No,Unsupported,579800,10673,2034,84.0,53.4,2544,6493665,Hit
187061,Lost Horizon 2,2022-02-19,Adventure,Indie,4.99,< $5,Paid,No,No,No,Verified,35200,1074,283,79.2,8.2,17,63750,Not hit
156314,Dragon Village Remastered Remastered,2023-07-20,Action,AAA,59.99,$40+,Paid,No,No,No,Playable,1897600,43115,14681,74.6,11.4,3987,47515968,Not hit
170300,Steel Horizon 2,2018-10-27,Simulation,Indie,2.99,< $5,Paid,No,No,No,Playable,3500,100,39,72.2,14.3,1,4404,Not hit
160014,Rogue Hunter: Origins Remastered,2023-10-18,Roguelike,Indie,9.99,$5-10,Paid,No,Yes,Yes,Verified,800,14,9,64.5,39.5,1,2568,Not hit
168894,Tiny Chronicles 2 Deluxe,2021-01-04,Adventure,Indie,0.0,Free,Free,Yes,No,No,Unsupported,79800,1077,512,67.8,8.4,253,130690,Not hit
163307,Hidden Horizon: Origins,2024-05-20,Survival,Indie,14.99,$10-20,Paid,No,Yes,No,Unsupported,5500,84,60,58.5,55.2,43,26420,Not hit
144104,Dark Odyssey Deluxe,2018-03-19,Adventure,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,9900,165,114,59.2,10.3,33,79000,Not hit
135039,Dark Kingdom II,2025-07-16,Casual,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,800,22,8,75.3,8.2,2,3818,Not hit
146028,Broken Frontier 2,2022-05-26,Racing,Indie,19.99,$10-20,Paid,No,Yes,No,Verified,800,20,9,70.3,42.7,3,5278,Not hit
177663,Frozen Empire: Origins: Origins,2022-06-07,Simulation,Indie,19.99,$10-20,Paid,No,Yes,No,Unsupported,313200,5885,1700,77.6,52.4,370,2600528,Not hit
141218,Iron Village II 2,2016-01-09,Casual,Indie,14.99,$10-20,Paid,Yes,Yes,No,Playable,130900,4792,263,94.8,3.2,709,694649,Hit
175739,Last Frontier Remastered,2023-06-30,RPG,AA,39.99,$20-40,Paid,No,No,No,Playable,13700,226,115,66.5,133.7,19,237169,Not hit
125197,Star Ocean,2025-05-30,Strategy,Indie,14.99,$10-20,Paid,Yes,No,Yes,Verified,1100,19,14,59.0,47.3,3,7036,Not hit
136519,Golden Frontier II,2024-08-09,RPG,Indie,9.99,$5-10,Paid,No,No,No,Playable,20700,391,163,70.7,127.9,42,78662,Not hit
146176,Dark Hunter: Origins II,2020-12-07,RPG,Indie,4.99,< $5,Paid,No,No,No,Unsupported,2900,54,25,68.8,38.4,7,5061,Not hit
159422,Eternal Legends Deluxe 2,2018-01-22,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Playable,4900,111,57,66.6,6.7,10,26766,Not hit
104699,Neon Protocol,2019-08-09,RPG,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,8500,280,42,87.0,44.6,28,29289,Not hit
156573,Silent Tower: Origins,2025-12-08,Simulation,Indie,4.99,< $5,Paid,No,No,No,Playable,600,14,8,65.0,32.1,1,945,Not hit
137925,Broken Chronicles Remastered,2020-11-21,Adventure,Indie,0.0,Free,Free,No,No,No,Unsupported,83500,1634,602,73.1,6.0,224,67142,Not hit
146879,Shadow Tower Remastered,2022-07-03,Action,Indie,14.99,$10-20,Paid,Yes,Yes,No,Playable,400,3,3,56.5,15.2,2,2550,Not hit
154131,Solar Frontier: Origins,2024-07-21,Casual,Indie,14.99,$10-20,Paid,Yes,No,No,Unsupported,1000,18,5,80.0,9.2,1,4791,Not hit
160643,Cyber Arena 2,2023-04-05,Horror,Indie,4.99,< $5,Paid,Yes,No,No,Playable,24900,290,134,68.4,2.5,85,42924,Not hit
119573,Dark Hunter 2,2025-08-02,Horror,Indie,9.99,$5-10,Paid,No,No,No,Playable,37100,973,221,81.5,18.6,22,136071,Not hit
138147,Dark Arena Deluxe Deluxe,2024-07-25,Puzzle,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,13600,428,22,95.3,22.9,16,82737,Not hit
104773,Shadow Chronicles,2025-12-04,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,1200,16,3,84.9,2.1,2,4735,Not hit
174814,Broken Hunter Remastered II,2021-02-02,Survival,AA,39.99,$20-40,Paid,No,No,No,Playable,70300,1823,970,65.3,24.9,41,1136500,Not hit
131968,Rogue Hunter II,2016-08-27,Racing,Indie,0.99,< $5,Paid,No,Yes,No,Playable,196300,4201,431,90.7,17.6,1114,84167,Hit
168154,Rogue Tower II,2019-09-25,Horror,Indie,0.0,Free,Free,No,Yes,No,Playable,130500,1978,2351,45.7,6.4,903,68667,Not hit
134299,Rogue Chronicles II,2018-04-20,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,12700,215,67,76.3,20.2,47,49550,Not hit
190798,Dragon Ocean II Remastered,2023-06-13,Roguelike,AA,0.0,Free,Free,No,No,No,Playable,92200,2194,764,74.2,150.7,249,151854,Not hit
115984,Lost Dungeon,2020-11-01,Action,Indie,4.99,< $5,Paid,No,No,Yes,Verified,193400,5818,611,90.5,37.0,483,391551,Hit
142587,Mystic Racer: Origins,2024-12-18,Strategy,AA,29.99,$20-40,Paid,No,Yes,No,Verified,172200,3758,1470,71.9,104.2,322,2229444,Not hit
116724,Dragon Protocol 2,2022-05-26,Roguelike,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,2000,62,16,79.9,16.6,5,10867,Not hit
142106,Hidden Tower,2018-08-30,Survival,Indie,2.99,< $5,Paid,No,Yes,No,Unsupported,23700,330,142,70.1,15.7,169,23898,Not hit
125863,Broken Tower 2,2021-11-07,Action,Indie,14.99,$10-20,Paid,Yes,Yes,No,Playable,2000,28,12,72.3,17.3,11,12734,Not hit
164121,Dragon Frontier Remastered,2024-07-27,Horror,AA,29.99,$20-40,Paid,No,No,No,Playable,7500,93,51,65.0,11.6,5,75695,Not hit
122755,Golden Arena 2,2025-09-03,Horror,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,200,2,2,67.0,2.7,0,1244,Not hit
185211,Last Island Deluxe 2,2021-02-06,Casual,Indie,14.99,$10-20,Paid,No,No,No,Playable,200,3,4,53.4,3.0,0,1087,Not hit
175369,Solar Odyssey 2,2025-09-17,Action,Indie,9.99,$5-10,Paid,No,No,No,Playable,27800,532,53,91.1,10.4,93,106072,Not hit
156684,Eternal Legends Deluxe,2020-01-21,Roguelike,AA,39.99,$20-40,Paid,No,No,No,Verified,436100,12713,899,93.4,29.8,1265,7784353,Hit
142254,Dragon Legends II,2022-11-03,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,23600,736,183,80.1,45.4,77,87952,Not hit
179735,Lost Racer: Origins,2025-05-01,Survival,Indie,24.99,$20-40,Paid,No,Yes,Yes,Verified,45100,1333,403,76.8,35.6,170,365963,Not hit
176479,Solar Kingdom Remastered,2023-02-05,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Verified,34400,954,222,81.2,7.7,99,165888,Not hit
138591,Tiny Racer II Remastered,2025-01-24,Strategy,Indie,19.99,$10-20,Paid,Yes,No,Yes,Playable,4400,86,26,76.9,65.0,11,30875,Not hit
140071,Rogue Ocean: Origins: Origins,2024-04-06,Puzzle,Indie,2.99,< $5,Paid,Yes,No,No,Playable,3800,52,18,75.6,6.3,11,4897,Not hit
127676,Dark Chronicles: Origins Remastered,2023-10-03,Roguelike,AA,19.99,$10-20,Paid,No,No,Yes,Verified,20200,564,156,78.4,10.9,47,158902,Not hit
156758,Crystal Village Deluxe,2023-08-11,Action,Indie,4.99,< $5,Paid,No,No,No,Verified,1900,42,13,77.2,32.7,7,4181,Not hit
181141,Broken Tactics Deluxe,2019-10-31,Roguelike,Indie,0.99,< $5,Paid,Yes,No,No,Playable,4500,89,59,60.2,9.6,7,1461,Not hit
112469,Golden Tactics 2,2024-05-28,Horror,Indie,9.99,$5-10,Paid,No,No,No,Verified,1000,24,13,66.7,3.6,0,4290,Not hit
118759,Dragon Odyssey Remastered,2018-10-04,Adventure,Indie,4.99,< $5,Paid,No,No,No,Playable,40300,765,321,70.5,11.8,148,91058,Not hit
119277,Last Protocol,2017-05-04,Roguelike,Indie,9.99,$5-10,Paid,No,No,No,Verified,800,13,10,60.0,26.7,2,2523,Not hit
179772,Lost Hunter 2: Origins,2020-02-12,RPG,AAA,0.0,Free,Free,No,No,Yes,Playable,19877000,290712,198703,59.4,80.8,23308,21207907,Not hit
101147,Eternal Colony,2023-02-21,Simulation,Indie,9.99,$5-10,Paid,No,Yes,No,Playable,3000,71,40,64.7,95.3,3,13581,Not hit
141810,Neon Frontier Deluxe,2023-07-03,Adventure,AAA,59.99,$40+,Paid,No,Yes,Yes,Verified,382200,5167,2344,68.8,37.1,2664,8380280,Not hit
149469,Neon League II,2018-07-26,Action,Indie,19.99,$10-20,Paid,No,Yes,No,Playable,7000,184,43,81.1,15.3,8,51347,Not hit
173926,Cyber League 2 2,2020-12-03,Survival,Indie,0.0,Free,Free,No,Yes,No,Unsupported,77800,2044,722,73.9,22.0,509,107794,Not hit
106253,Crystal Legends,2025-12-09,Casual,Indie,2.99,< $5,Paid,No,No,No,Unsupported,6100,174,60,74.4,6.3,22,7707,Not hit
142920,Pixel Racer Remastered,2024-07-26,Adventure,Indie,14.99,$10-20,Paid,No,No,No,Unsupported,8000,166,59,74.1,20.2,5,52994,Not hit
180808,Rogue Dungeon: Origins,2017-07-04,Casual,Indie,14.99,$10-20,Paid,Yes,No,No,Playable,1700,20,23,48.8,3.3,5,10271,Not hit
163566,Last Colony 2,2020-11-11,Simulation,Indie,9.99,$5-10,Paid,No,Yes,No,Unsupported,20500,446,121,78.7,117.0,20,81147,Not hit
171373,Star Horizon 2,2017-06-02,Adventure,Indie,4.99,< $5,Paid,Yes,No,No,Unsupported,8300,134,84,61.6,5.0,29,15931,Not hit
157979,Rogue Tower 2,2019-03-27,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,15400,390,117,77.1,9.3,54,49762,Not hit
159089,Broken Village Remastered,2025-08-27,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,1200,17,8,68.9,33.2,1,4030,Not hit
143919,Neon Horizon Deluxe,2023-11-22,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,9500,177,44,80.4,9.9,7,34110,Not hit
135113,Rogue Empire II,2019-06-08,Adventure,Indie,0.99,< $5,Paid,Yes,No,No,Verified,2200,53,34,61.1,3.5,6,689,Not hit
187505,Cyber Factory 2 Remastered,2021-02-06,Survival,Indie,2.99,< $5,Paid,No,Yes,No,Verified,30500,737,310,70.4,33.5,68,39087,Not hit
173149,Broken Ocean II II: Origins,2019-06-11,Simulation,AA,19.99,$10-20,Paid,No,No,Yes,Playable,91400,1868,1236,60.2,68.3,252,584652,Not hit
175332,Cyber Dungeon: Origins,2024-02-07,Casual,Indie,9.99,$5-10,Paid,No,No,No,Verified,27300,312,100,75.8,1.6,29,99806,Not hit
187283,Crystal Ocean: Origins 2,2021-10-24,Puzzle,Indie,0.0,Free,Free,No,No,No,Verified,21400,305,143,68.3,3.7,61,23694,Not hit
133818,Golden Colony Remastered: Origins,2016-08-14,Simulation,AA,39.99,$20-40,Paid,No,No,No,Playable,955600,17242,6059,74.0,75.0,2056,12882418,Not hit
146990,Wild Legends Remastered,2016-05-12,Puzzle,Indie,0.99,< $5,Paid,Yes,No,No,Unsupported,25000,646,233,73.5,8.7,54,8679,Not hit
119499,Eternal Racer 2,2025-07-29,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Playable,2200,56,8,88.8,14.6,1,6923,Not hit
129785,Tiny Tower,2017-04-28,Action,AA,19.99,$10-20,Paid,No,No,No,Verified,10373400,248625,87810,73.9,4.1,21043,71173873,Not hit
149913,Dark Legends Remastered,2021-03-18,Action,Indie,4.99,< $5,Paid,No,No,No,Playable,3000,73,34,68.3,7.4,3,5111,Not hit
188948,Cyber Kingdom: Origins,2019-09-14,Racing,Indie,2.99,< $5,Paid,No,No,No,Verified,7700,112,28,80.6,8.9,12,9742,Not hit
184841,Star Village II,2024-05-01,Simulation,Indie,4.99,< $5,Paid,No,No,No,Verified,31300,799,122,86.8,9.5,18,50787,Not hit
188356,Last Survivors 2 2,2022-09-07,Simulation,Indie,19.99,$10-20,Paid,No,No,No,Unsupported,12800,189,55,77.5,38.1,24,97004,Not hit
133892,Dark Survivors Remastered,2019-12-28,Racing,Indie,0.99,< $5,Paid,No,Yes,No,Verified,13900,348,103,77.3,48.0,101,4466,Not hit
162382,Cyber Colony: Origins II,2021-06-03,Strategy,Indie,9.99,$5-10,Paid,No,No,No,Playable,2400,28,25,53.3,61.5,6,9911,Not hit
134077,Golden Village Remastered,2025-05-10,Simulation,Indie,4.99,< $5,Paid,No,No,No,Unsupported,26900,502,90,84.8,19.5,98,55315,Not hit
103996,Steel Odyssey,2025-07-30,Puzzle,AA,39.99,$20-40,Paid,No,No,No,Playable,70600,1363,302,81.9,6.8,275,1122181,Not hit
118500,Broken Arena Remastered,2018-10-02,Adventure,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,4600,92,17,84.9,11.6,11,14582,Not hit
116946,Golden Legends,2022-02-28,Action,Indie,2.99,< $5,Paid,No,No,No,Unsupported,2000,58,16,78.7,28.9,6,2171,Not hit
139590,Dark Tactics Remastered,2020-02-28,Action,Indie,2.99,< $5,Paid,No,No,No,Playable,4000,85,26,77.1,20.9,8,4547,Not hit
165564,Dragon Frontier Deluxe,2018-12-17,Racing,Indie,4.99,< $5,Paid,Yes,No,No,Playable,3700,66,72,48.4,11.6,1,7915,Not hit
112432,Broken Ocean: Origins,2023-02-01,RPG,Indie,0.99,< $5,Paid,Yes,No,No,Playable,16500,221,183,54.8,45.3,26,5310,Not hit
152577,Tiny Island,2023-10-17,Action,AA,39.99,$20-40,Paid,No,Yes,No,Unsupported,294900,6503,2774,70.1,25.4,1016,4537277,Not hit
154945,Frozen Protocol Remastered 2,2017-09-07,Adventure,Indie,2.99,< $5,Paid,No,No,No,Verified,5300,120,36,77.4,10.9,8,5605,Not hit
176442,Shadow Factory II,2020-06-01,Strategy,Indie,0.99,< $5,Paid,No,No,No,Verified,43800,556,258,68.4,14.0,130,18115,Not hit
147175,Pixel Colony 2 2,2025-01-11,RPG,AA,29.99,$20-40,Paid,No,No,No,Verified,3700,77,23,77.8,67.6,2,39807,Not hit
167340,Neon Kingdom Remastered II,2025-04-14,Horror,Indie,0.99,< $5,Paid,No,No,No,Unsupported,500,10,6,64.1,10.6,0,207,Not hit
139442,Frozen Protocol 2,2019-05-20,Sports,Indie,14.99,$10-20,Paid,No,Yes,No,Verified,1300,25,10,71.5,30.5,3,6250,Not hit
105365,Rogue Dungeon,2017-11-12,Strategy,AA,24.99,$20-40,Paid,No,Yes,No,Playable,251100,4339,1646,72.5,40.5,777,2036845,Not hit
118241,Golden Kingdom,2022-10-19,Strategy,Indie,2.99,< $5,Paid,No,No,No,Unsupported,21900,654,129,83.6,116.2,26,25241,Not hit
150542,Dark Frontier,2020-02-27,Action,Indie,9.99,$5-10,Paid,No,Yes,No,Verified,68000,1402,321,81.4,17.9,443,257012,Not hit
154649,Dark Frontier Deluxe,2025-06-25,Adventure,Indie,4.99,< $5,Paid,Yes,No,No,Verified,23800,457,88,84.0,30.7,94,49093,Not hit
157646,Wild Dungeon Remastered,2024-03-15,RPG,Indie,4.99,< $5,Paid,Yes,No,Yes,Verified,300,5,6,53.4,38.4,0,578,Not hit
146435,Dragon Factory 2 Remastered,2024-05-04,Puzzle,Indie,9.99,$5-10,Paid,Yes,No,No,Verified,22200,568,122,82.4,4.6,69,79203,Not hit
129082,Last Factory II,2021-09-03,Horror,Indie,14.99,$10-20,Paid,No,Yes,No,Playable,3600,47,19,71.7,19.4,26,22116,Not hit
182732,Golden Frontier Deluxe,2025-08-05,RPG,Indie,0.99,< $5,Paid,No,Yes,No,Verified,13000,241,71,77.3,54.1,20,5090,Not hit
160976,Rogue Frontier 2,2024-09-28,Puzzle,Indie,24.99,$20-40,Paid,No,No,No,Unsupported,3400,83,5,95.4,13.0,12,35250,Not hit
191427,Tiny Frontier Remastered II II,2023-03-11,Adventure,Indie,14.99,$10-20,Paid,Yes,No,No,Unsupported,227700,4156,1285,76.4,6.6,306,1252589,Not hit
181289,Void Tactics 2,2023-07-12,Action,Indie,4.99,< $5,Paid,No,No,No,Playable,54800,1240,520,70.5,30.2,96,109501,Not hit
138776,Neon Arena Remastered,2024-03-08,Casual,Indie,9.99,$5-10,Paid,No,No,Yes,Verified,16300,264,53,83.5,1.4,23,62160,Not hit
113764,Silent Legends Remastered,2019-08-16,Horror,AAA,59.99,$40+,Paid,No,Yes,Yes,Verified,1304300,21690,14582,59.8,2.9,4143,30181143,Not hit
183102,Golden League Deluxe: Origins,2023-09-15,Roguelike,Indie,2.99,< $5,Paid,No,No,No,Playable,2200,52,17,75.8,19.7,5,2255,Not hit
126159,Pixel Village 2: Origins,2025-03-29,Sports,Indie,9.99,$5-10,Paid,No,No,No,Verified,3800,73,53,58.1,32.4,5,14465,Not hit
125567,Hidden Odyssey,2019-03-02,Action,Indie,14.99,$10-20,Paid,No,No,No,Verified,8000,157,61,72.1,21.8,20,46919,Not hit
163418,Void Dungeon II,2018-01-05,Horror,AA,24.99,$20-40,Paid,No,No,No,Verified,33800,555,323,63.3,3.2,132,364692,Not hit
149654,Shadow Odyssey,2024-04-28,Action,Indie,9.99,$5-10,Paid,Yes,Yes,No,Unsupported,1600,41,16,72.9,12.5,11,6059,Not hit
176627,Tiny Kingdom Remastered,2016-04-21,Adventure,Indie,19.99,$10-20,Paid,No,No,No,Playable,3500,44,15,75.0,7.8,6,25879,Not hit
104255,Rogue Chronicles,2019-03-27,Casual,Indie,4.99,< $5,Paid,No,No,No,Playable,1700,34,19,65.6,4.9,4,3072,Not hit
153946,Lost Tower Deluxe,2022-11-18,Casual,Indie,14.99,$10-20,Paid,No,No,No,Verified,8100,86,52,62.5,2.3,6,39477,Not hit
172927,Broken Empire II 2,2018-05-06,Horror,Indie,2.99,< $5,Paid,Yes,Yes,Yes,Unsupported,308400,3851,2011,65.7,7.7,1886,391231,Not hit
158793,Crystal Legends Deluxe,2025-03-08,Action,AAA,49.99,$40+,Paid,No,No,No,Verified,1889900,36370,9437,79.4,6.6,1774,31130019,Not hit
183842,Wild League Remastered,2022-07-27,Puzzle,Indie,9.99,$5-10,Paid,No,No,No,Unsupported,9700,297,49,86.1,7.9,32,32648,Not hit
190021,Dragon Kingdom Deluxe,2022-04-08,Action,Indie,24.99,$20-40,Paid,No,No,No,Playable,5300,84,58,59.4,15.5,16,55535,Not hit
118204,Frozen Protocol,2023-07-17,RPG,Indie,9.99,$5-10,Paid,No,No,No,Playable,8500,157,12,93.1,73.2,32,34224,Not hit
104551,Shadow Village,2021-09-28,Roguelike,Indie,9.99,$5-10,Paid,No,No,No,Verified,6500,131,51,72.5,16.6,4,28177,Not hit
178958,Wild Legends Deluxe Deluxe,2024-10-05,RPG,Indie,4.99,< $5,Paid,No,No,Yes,Unsupported,3300,47,20,70.9,86.7,12,7488,Not hit
184730,Frozen Racer 2,2021-05-12,Strategy,Indie,2.99,< $5,Paid,No,No,No,Verified,200,4,2,73.3,44.1,0,226,Not hit
158904,Frozen League II Remastered,2019-11-18,Horror,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,6300,129,48,73.4,7.8,41,10528,Not hit
191205,Cyber Legends 2 Deluxe,2023-10-04,Roguelike,Indie,14.99,$10-20,Paid,No,No,No,Playable,5500,99,20,83.7,,12,28956,Not hit
147027,Frozen Odyssey: Origins,2023-10-27,Roguelike,Indie,0.0,Free,Free,No,Yes,No,Unsupported,299700,7495,3047,71.1,48.8,588,501907,Not hit
131931,Star Legends II,2021-03-03,Survival,Indie,4.99,< $5,Paid,No,Yes,No,Playable,14800,555,6,99,81.8,32,33538,Not hit
188023,Tiny Chronicles Remastered Deluxe,2018-09-17,Casual,AA,39.99,$20-40,Paid,No,No,No,Verified,38400,578,240,70.7,4.8,145,697263,Not hit
186210,Dark Racer Remastered Remastered,2021-01-18,Casual,Indie,4.99,< $5,Paid,No,No,Yes,Unsupported,15000,308,77,80.0,1.7,15,27788,Not hit
138443,Last Island 2,2016-03-16,Simulation,Indie,9.99,$5-10,Paid,No,No,No,Verified,12500,220,64,77.6,9.6,33,42677,Not hit
182769,Mystic Racer Remastered Remastered,2023-07-19,Action,Indie,14.99,$10-20,Paid,No,Yes,No,Unsupported,30900,537,52,91.2,14.1,98,198766,Not hit
115873,Solar Village,2019-02-13,Sports,Indie,4.99,< $5,Paid,No,Yes,No,Verified,25600,469,158,74.9,26.0,138,47079,Not hit
119388,Crystal Colony Remastered Remastered,2018-11-17,Adventure,Indie,14.99,$10-20,Paid,Yes,No,No,Playable,12800,141,83,63.2,21.9,49,68547,Not hit
165379,Lost Empire 2 Deluxe,2022-01-28,Simulation,AAA,59.99,$40+,Paid,No,No,No,Playable,974400,32631,3870,89.4,20.3,3329,20014955,Hit
121053,Dark Factory Deluxe,2018-06-30,Simulation,Indie,4.99,< $5,Paid,Yes,No,No,Verified,124800,2762,554,83.3,17.1,286,253865,Hit
104477,Dragon Odyssey,2016-01-31,Adventure,Indie,19.99,$10-20,Paid,No,No,No,Verified,5000,99,16,86.8,7.2,17,36232,Not hit
145288,Pixel Horizon Deluxe,2018-10-01,RPG,Indie,0.99,< $5,Paid,No,No,Yes,Verified,121200,4098,591,87.4,23.9,317,46567,Hit
177071,Void Horizon 2 Deluxe,2023-09-27,RPG,Indie,2.99,< $5,Paid,No,No,No,Verified,8300,169,38,81.9,19.4,11,9372,Not hit
105291,Neon Odyssey,2024-06-28,Adventure,Indie,4.99,< $5,Paid,No,Yes,No,Unsupported,6300,177,25,88.0,9.8,11,10366,Not hit
130710,Golden Arena: Origins,2024-07-31,RPG,Indie,4.99,< $5,Paid,No,No,No,Verified,32100,544,128,81.0,29.5,64,61554,Not hit
178107,Lost League Remastered,2021-03-01,Sports,Indie,9.99,$5-10,Paid,No,No,No,Playable,16300,200,83,70.8,32.6,27,56434,Not hit
100629,Broken League,2020-10-23,Sports,Indie,19.99,$10-20,Paid,No,No,No,Verified,6500,86,47,65.1,17.5,24,57440,Not hit
184138,Last Legends: Origins,2024-11-01,Simulation,Indie,2.99,< $5,Paid,Yes,No,Yes,Verified,2300,24,20,55.3,41.3,4,3004,Not hit
110730,Void Dungeon,2017-02-06,Action,Indie,9.99,$5-10,Paid,No,No,No,Verified,7900,139,50,73.6,8.8,17,28114,Not hit
172890,Hidden Empire Remastered,2018-08-02,Puzzle,Indie,2.99,< $5,Paid,No,No,No,Verified,12000,316,36,89.9,4.5,17,12864,Not hit
124901,Neon Ocean Deluxe 2,2018-06-06,Puzzle,Indie,0.0,Free,Free,No,No,No,Playable,20000,476,209,69.6,9.7,56,32039,Not hit
135224,Golden Protocol Deluxe Remastered,2025-08-05,Puzzle,Indie,14.99,$10-20,Paid,No,No,No,Playable,34900,571,11,98.2,1.5,112,182386,Not hit
128490,Neon Racer 2,2021-06-15,Simulation,Indie,14.99,$10-20,Paid,No,No,No,Playable,1500,39,17,70.2,44.3,4,8774,Not hit
132819,Silent Dungeon,2025-08-21,Casual,Indie,4.99,< $5,Paid,No,Yes,No,Playable,3400,59,30,66.4,4.5,14,6267,Not hit
