enroll_id,enroll_date,course_category,course_name,learning_mode,customer_type,seats,price_per_seat,total_amount,lead_source,satisfaction,completed
ENR00106,2024-09-08,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,LINE OA,4.3,สำเร็จ
ENR00463,2024-10-22,Excel,Excel Basic,Onsite,องค์กร,5,3500,15750,องค์กรส่งมา,5.0,สำเร็จ
ENR00544,2024-11-09,Power BI,Power BI Desktop,Online Live,บุคคลทั่วไป,3,5500,16500,TikTok,4.3,สำเร็จ
ENR00197,2024-01-24,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,Facebook,4.6,สำเร็จ
ENR01174,2025-03-25,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,2,4500,9000,TikTok,4.4,ไม่สำเร็จ
ENR00336,2024-02-26,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,Google Search,4.3,สำเร็จ
ENR00835,2024-12-22,Excel,Excel Basic,Online Live,บุคคลทั่วไป,3,3500,10500,เพื่อนแนะนำ,4.3,สำเร็จ
ENR01079,2025-06-08,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,TikTok,4.1,สำเร็จ
ENR00705,2025-04-15,Excel,Excel Basic,E-Learning,องค์กร,1,2800,2800,เพื่อนแนะนำ,4.6,สำเร็จ
ENR01500,2024-01-15,AI Tools,ChatGPT for Work,Onsite,องค์กร,1,3900,3900,Google Search,5,สำเร็จ
ENR00203,2025-09-26,Power BI,Power BI Desktop,Onsite,องค์กร,5,5500,24750,Google Search,4.3,ไม่สำเร็จ
ENR01327,2025-06-18,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,TikTok,5,สำเร็จ
ENR00844,2025-07-25,Python,Machine Learning,E-Learning,บุคคลทั่วไป,1,7120,7120,เพื่อนแนะนำ,5.0,สำเร็จ
ENR00272,2025-02-09,Excel,Excel Basic,Onsite,บุคคลทั่วไป,1,3500,3500,TikTok,5,ไม่สำเร็จ
ENR00443,2024-06-17,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,TikTok,4.5,สำเร็จ
ENR01249,2024-10-27,SQL,SQL for Data Analyst,Onsite,องค์กร,1,5500,5500,องค์กรส่งมา,4.3,ไม่สำเร็จ
ENR01494,2024-03-28,Excel,Excel Advanced,Online Live,องค์กร,1,4500,4500,องค์กรส่งมา,4.2,สำเร็จ
ENR00610,2024-04-19,SQL,SQL for Data Analyst,E-Learning,บุคคลทั่วไป,2,4400,8800,LINE OA,4.1,ไม่สำเร็จ
ENR01436,2024-09-10,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,Google Search,4.7,สำเร็จ
ENR00302,2024-01-31,AI Tools,AI Automation,E-Learning,บุคคลทั่วไป,1,4720,4720,TikTok,3.9,สำเร็จ
ENR00098,2025-08-22,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,Google Search,5,สำเร็จ
ENR01245,2025-09-08,Python,Python for Beginner,Online Live,บุคคลทั่วไป,3,5900,17700,เพื่อนแนะนำ,4.4,ไม่สำเร็จ
ENR00886,2024-05-30,Python,Machine Learning,Onsite,องค์กร,1,8900,8900,องค์กรส่งมา,3.9,สำเร็จ
ENR00094,2025-08-23,Python,Machine Learning,E-Learning,บุคคลทั่วไป,2,7120,14240,เพื่อนแนะนำ,4.1,สำเร็จ
ENR01153,2025-07-19,SQL,SQL Fundamentals,Onsite,องค์กร,10,4900,44100,,4.3,สำเร็จ
ENR01227,2024-09-14,Power BI,DAX Formula,Online Live,องค์กร,1,5900,5900,องค์กรส่งมา,4.0,ไม่สำเร็จ
ENR00981,2024-05-12,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,Google Search,4.4,ไม่สำเร็จ
ENR01416,2025-02-19,Python,Machine Learning,Onsite,บุคคลทั่วไป,3,8900,26700,Google Search,4.5,สำเร็จ
ENR01279,2024-05-29,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.3,สำเร็จ
ENR01490,2025-09-22,Python,Python Data Analysis,Onsite,บุคคลทั่วไป,1,6900,6900,เพื่อนแนะนำ,4.4,สำเร็จ
ENR00923,2024-10-20,Excel,Excel Dashboard,E-Learning,บุคคลทั่วไป,1,3920,3920,Google Search,4.2,สำเร็จ
ENR00956,2025-03-28,Excel,Excel Basic,Onsite,องค์กร,10,3500,31500,องค์กรส่งมา,4.3,สำเร็จ
ENR00293,2025-07-18,Power BI,Power BI Desktop,Online Live,องค์กร,10,5500,49500,องค์กรส่งมา,3.9,สำเร็จ
ENR00331,2025-03-24,Excel,Excel Basic,Onsite,บุคคลทั่วไป,1,3500,3500,เพื่อนแนะนำ,4.9,สำเร็จ
ENR00214,2024-12-27,Excel,Excel Dashboard,Onsite,องค์กร,1,4900,4900,เพื่อนแนะนำ,4.3,สำเร็จ
ENR00027,2024-10-01,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,2,5900,11800,TikTok,4.1,สำเร็จ
ENR00935,2025-05-21,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,Facebook,4.1,สำเร็จ
ENR01230,2025-02-18,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,เพื่อนแนะนำ,4.4,สำเร็จ
ENR01378,2025-01-28,Power BI,Power BI Desktop,E-Learning,องค์กร,5,4400,19800,Facebook,4.5,สำเร็จ
ENR00118,2025-08-21,SQL,SQL for Data Analyst,Online Live,บุคคลทั่วไป,1,5500,5500,LINE OA,3.7,สำเร็จ
ENR01390,2024-09-19,Python,Machine Learning,Onsite,บุคคลทั่วไป,1,8900,8900,Facebook,4.6,สำเร็จ
ENR00277,2025-02-28,Python,Machine Learning,Onsite,บุคคลทั่วไป,1,8900,8900,เพื่อนแนะนำ,4.4,สำเร็จ
ENR00366,2024-02-07,AI Tools,AI Automation,Onsite,บุคคลทั่วไป,3,5900,17700,Facebook,4.8,สำเร็จ
ENR00880,2025-02-01,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,LINE OA,4.1,สำเร็จ
ENR00609,2024-03-24,Python,Python for Beginner,E-Learning,บุคคลทั่วไป,2,4720,9440,เพื่อนแนะนำ,4.5,สำเร็จ
ENR00698,2025-02-02,SQL,SQL Fundamentals,E-Learning,องค์กร,2,3920,7840,องค์กรส่งมา,3.7,สำเร็จ
ENR01138,2025-03-31,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,Google Search,4.1,สำเร็จ
ENR00007,2024-06-11,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,LINE OA,4.6,สำเร็จ
ENR01289,2024-06-26,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,1,4900,4900,เพื่อนแนะนำ,4.1,สำเร็จ
ENR01158,2025-10-23,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,Facebook,4.7,สำเร็จ
ENR00677,2024-05-08,Excel,Excel Dashboard,Onsite,องค์กร,1,4900,4900,LINE OA,5.0,สำเร็จ
ENR00275,2025-12-02,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,Facebook,4.3,สำเร็จ
ENR00672,2024-07-19,SQL,SQL for Data Analyst,Onsite,องค์กร,10,5500,49500,องค์กรส่งมา,4.2,สำเร็จ
ENR01357,2025-08-11,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,Google Search,4.8,สำเร็จ
ENR01261,2024-12-19,Excel,Excel Advanced,Onsite,องค์กร,1,4500,4500,องค์กรส่งมา,4.3,สำเร็จ
ENR00226,2024-07-20,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,Facebook,4.7,สำเร็จ
ENR00428,2024-12-18,Office,PowerPoint Design,Onsite,บุคคลทั่วไป,1,3200,3200,เพื่อนแนะนำ,3.6,สำเร็จ
ENR00078,2024-05-03,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,Facebook,4.4,ไม่สำเร็จ
ENR00493,2025-11-21,SQL,SQL Fundamentals,Online Live,บุคคลทั่วไป,1,4900,4900,Google Search,4.0,สำเร็จ
ENR00658,2025-12-29,Python,Python for Beginner,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,3.7,สำเร็จ
ENR00481,2024-11-20,Power BI,DAX Formula,E-Learning,องค์กร,1,4720,4720,เพื่อนแนะนำ,4.5,สำเร็จ
ENR01463,2025-02-22,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.2,ไม่สำเร็จ
ENR00853,2025-02-27,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,Facebook,5.0,สำเร็จ
ENR00436,2024-06-27,AI Tools,AI Automation,E-Learning,บุคคลทั่วไป,1,4720,4720,Facebook,4.5,สำเร็จ
ENR01135,2024-11-01,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,LINE OA,4.0,สำเร็จ
ENR00823,2025-04-24,Excel,Excel Dashboard,Onsite,องค์กร,10,4900,44100,Google Search,4.5,สำเร็จ
ENR00417,2025-09-22,AI Tools,ChatGPT for Work,Online Live,บุคคลทั่วไป,1,3900,3900,Facebook,4.8,สำเร็จ
ENR01029,2024-08-10,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,LINE OA,4.6,สำเร็จ
ENR01346,2024-10-17,Python,Machine Learning,E-Learning,บุคคลทั่วไป,1,7120,7120,Google Search,3.5,สำเร็จ
ENR00701,2024-11-15,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,Google Search,4.4,สำเร็จ
ENR00291,2025-07-02,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,เพื่อนแนะนำ,4.6,สำเร็จ
ENR00526,2024-05-22,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,TikTok,4.8,สำเร็จ
ENR01236,2024-06-02,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,LINE OA,4.7,สำเร็จ
ENR00221,2025-03-04,Excel,Excel Basic,Onsite,องค์กร,1,3500,3500,,4.4,สำเร็จ
ENR01448,2024-01-07,Excel,Excel Basic,E-Learning,บุคคลทั่วไป,1,2800,2800,LINE OA,5,สำเร็จ
ENR00561,2024-12-19,Office,PowerPoint Design,Onsite,บุคคลทั่วไป,1,3200,3200,LINE OA,4.7,ไม่สำเร็จ
ENR01406,2024-12-11,Excel,Excel Advanced,Onsite,องค์กร,5,4500,20250,องค์กรส่งมา,4.1,สำเร็จ
ENR00012,2024-03-24,Excel,Excel Basic,Online Live,องค์กร,1,3500,3500,องค์กรส่งมา,4.5,สำเร็จ
ENR01141,2024-03-10,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,Google Search,4.2,สำเร็จ
ENR00013,2024-09-07,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,1,4900,4900,Google Search,4.6,สำเร็จ
ENR00468,2024-11-23,Power BI,DAX Formula,E-Learning,บุคคลทั่วไป,2,4720,9440,Facebook,4.0,สำเร็จ
ENR01224,2024-07-04,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,2,5500,11000,เพื่อนแนะนำ,4.4,ไม่สำเร็จ
ENR00608,2025-12-04,AI Tools,AI Automation,Onsite,บุคคลทั่วไป,1,5900,5900,Google Search,4.3,สำเร็จ
ENR00570,2024-12-21,Python,Python for Beginner,E-Learning,บุคคลทั่วไป,1,4720,4720,เพื่อนแนะนำ,4.7,ไม่สำเร็จ
ENR00972,2024-02-23,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,1,4900,4900,Google Search,4.0,สำเร็จ
ENR00322,2025-07-10,Python,Machine Learning,Onsite,บุคคลทั่วไป,1,8900,8900,Facebook,4.9,สำเร็จ
ENR00511,2024-06-09,Office,Word Professional,E-Learning,บุคคลทั่วไป,1,2320,2320,เพื่อนแนะนำ,4.1,สำเร็จ
ENR01193,2024-01-18,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,2,4900,9800,Google Search,5,สำเร็จ
ENR00005,2024-03-15,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,1,4500,4500,LINE OA,4.4,สำเร็จ
ENR00195,2024-03-12,Python,Machine Learning,Online Live,บุคคลทั่วไป,3,8900,26700,LINE OA,4.7,สำเร็จ
ENR00347,2025-08-08,Power BI,DAX Formula,E-Learning,บุคคลทั่วไป,1,4720,4720,Facebook,4.1,สำเร็จ
ENR00819,2024-03-01,Power BI,Power BI Desktop,Online Live,บุคคลทั่วไป,1,5500,5500,เพื่อนแนะนำ,3.9,สำเร็จ
ENR01348,2024-12-22,Excel,Excel Basic,E-Learning,บุคคลทั่วไป,3,2800,8400,Google Search,4.4,ไม่สำเร็จ
ENR01408,2024-08-11,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,TikTok,4.3,ไม่สำเร็จ
ENR00846,2024-01-27,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,3,4500,13500,เพื่อนแนะนำ,4.8,สำเร็จ
ENR01344,2025-10-06,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,3.8,สำเร็จ
ENR00647,2024-09-22,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,TikTok,4.4,สำเร็จ
ENR00642,2025-07-18,Power BI,Power BI Desktop,Onsite,บุคคลทั่วไป,1,5500,5500,TikTok,4.4,สำเร็จ
ENR00160,2024-03-18,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,Facebook,4.5,สำเร็จ
ENR00859,2025-09-14,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,2,5900,11800,LINE OA,4.4,สำเร็จ
ENR01084,2024-05-25,Excel,Excel Advanced,Online Live,องค์กร,5,4500,20250,Facebook,3.8,สำเร็จ
ENR00433,2025-06-04,Excel,Excel Basic,Online Live,บุคคลทั่วไป,1,3500,3500,TikTok,4.0,สำเร็จ
ENR01328,2024-06-02,Excel,Excel Basic,Online Live,บุคคลทั่วไป,1,3500,3500,TikTok,4.4,สำเร็จ
ENR00515,2025-12-13,AI Tools,ChatGPT for Work,E-Learning,บุคคลทั่วไป,1,3120,3120,TikTok,4.8,สำเร็จ
ENR00236,2025-12-28,SQL,SQL Fundamentals,Onsite,องค์กร,1,4900,4900,LINE OA,4.8,สำเร็จ
ENR00623,2025-04-26,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,1,4500,4500,LINE OA,3.9,สำเร็จ
ENR00179,2024-03-31,Python,Python for Beginner,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,4.3,สำเร็จ
ENR01367,2025-06-28,Python,Python for Beginner,E-Learning,บุคคลทั่วไป,1,4720,4720,LINE OA,4.6,ไม่สำเร็จ
ENR00298,2025-11-02,Power BI,Power BI Desktop,Onsite,บุคคลทั่วไป,2,5500,11000,LINE OA,4.0,สำเร็จ
ENR00915,2024-09-02,Power BI,Power BI Desktop,Online Live,องค์กร,1,5500,5500,เพื่อนแนะนำ,4.0,สำเร็จ
ENR01183,2024-07-23,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,1,4500,4500,LINE OA,4.6,สำเร็จ
ENR00454,2025-10-31,Python,Machine Learning,E-Learning,บุคคลทั่วไป,1,7120,7120,Facebook,4.6,ไม่สำเร็จ
ENR00630,2024-09-21,Python,Python for Beginner,Onsite,องค์กร,10,5900,53100,องค์กรส่งมา,4.6,สำเร็จ
ENR00307,2025-04-10,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,1,4900,4900,Google Search,4.7,สำเร็จ
ENR00003,2024-04-12,Excel,Excel Basic,Onsite,องค์กร,5,3500,15750,องค์กรส่งมา,4.7,ไม่สำเร็จ
ENR00383,2024-01-19,Excel,Excel Advanced,Online Live,องค์กร,5,4500,20250,Facebook,4.7,สำเร็จ
ENR00259,2024-02-09,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,Google Search,4.0,สำเร็จ
ENR00180,2025-04-05,Office,Word Professional,Online Live,องค์กร,1,2900,2900,Facebook,4.7,สำเร็จ
ENR00464,2025-03-23,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,1,5500,5500,Google Search,5,สำเร็จ
ENR01054,2024-05-01,Python,Python Data Analysis,E-Learning,บุคคลทั่วไป,2,5520,11040,TikTok,4.6,สำเร็จ
ENR00431,2025-03-08,SQL,SQL for Data Analyst,Onsite,องค์กร,2,5500,11000,องค์กรส่งมา,5.0,สำเร็จ
ENR01260,2025-03-17,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,2,5500,11000,Google Search,4.4,สำเร็จ
ENR00186,2024-08-13,Office,Word Professional,Online Live,บุคคลทั่วไป,1,2900,2900,เพื่อนแนะนำ,4.8,สำเร็จ
ENR00617,2025-03-06,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,1,4900,4900,LINE OA,4.5,สำเร็จ
ENR00404,2025-09-10,Power BI,Power BI Desktop,Onsite,บุคคลทั่วไป,2,5500,11000,Facebook,4.1,สำเร็จ
ENR01116,2025-05-11,SQL,SQL for Data Analyst,E-Learning,บุคคลทั่วไป,1,4400,4400,TikTok,4.8,สำเร็จ
